Unnamed: 0,genre_ids,id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,studio,domestic_gross,foreign_gross,year,total_gross,genres,genre_name
97,"[80, 18, 9648, 53]",12201,en,Edge of Darkness,11.252,2010-01-29,Edge of Darkness,6.3,794,WB,43300000,37800000,2010,81100000,80,Crime
97,"[80, 18, 9648, 53]",12201,en,Edge of Darkness,11.252,2010-01-29,Edge of Darkness,6.3,794,WB,43300000,37800000,2010,81100000,18,Drama
97,"[80, 18, 9648, 53]",12201,en,Edge of Darkness,11.252,2010-01-29,Edge of Darkness,6.3,794,WB,43300000,37800000,2010,81100000,9648,Mystery
97,"[80, 18, 9648, 53]",12201,en,Edge of Darkness,11.252,2010-01-29,Edge of Darkness,6.3,794,WB,43300000,37800000,2010,81100000,53,Thriller
99,"[35, 10749]",32856,en,Valentine's Day,11.187,2010-02-11,Valentine's Day,5.8,1907,WB (NL),110500000,106000000,2010,216500000,35,Comedy
99,"[35, 10749]",32856,en,Valentine's Day,11.187,2010-02-11,Valentine's Day,5.8,1907,WB (NL),110500000,106000000,2010,216500000,10749,Romance
100,"[10749, 18, 53, 80]",43539,en,The Next Three Days,11.147,2010-11-19,The Next Three Days,7,1469,LGF,21100000,46300000,2010,67400000,10749,Romance
100,"[10749, 18, 53, 80]",43539,en,The Next Three Days,11.147,2010-11-19,The Next Three Days,7,1469,LGF,21100000,46300000,2010,67400000,18,Drama
100,"[10749, 18, 53, 80]",43539,en,The Next Three Days,11.147,2010-11-19,The Next Three Days,7,1469,LGF,21100000,46300000,2010,67400000,53,Thriller
100,"[10749, 18, 53, 80]",43539,en,The Next Three Days,11.147,2010-11-19,The Next Three Days,7,1469,LGF,21100000,46300000,2010,67400000,80,Crime
102,"[18, 53, 9648]",26388,en,Buried,10.888,2010-09-24,Buried,6.6,1487,LGF,1000000,18100000,2010,19100000,18,Drama
102,"[18, 53, 9648]",26388,en,Buried,10.888,2010-09-24,Buried,6.6,1487,LGF,1000000,18100000,2010,19100000,53,Thriller
102,"[18, 53, 9648]",26388,en,Buried,10.888,2010-09-24,Buried,6.6,1487,LGF,1000000,18100000,2010,19100000,9648,Mystery
105,"[35, 12, 10751, 14]",38745,en,Gulliver's Travels,10.768,2010-12-25,Gulliver's Travels,5.1,1282,Fox,42800000,194600000,2010,237400000,35,Comedy
105,"[35, 12, 10751, 14]",38745,en,Gulliver's Travels,10.768,2010-12-25,Gulliver's Travels,5.1,1282,Fox,42800000,194600000,2010,237400000,12,Adventure
105,"[35, 12, 10751, 14]",38745,en,Gulliver's Travels,10.768,2010-12-25,Gulliver's Travels,5.1,1282,Fox,42800000,194600000,2010,237400000,10751,Family
105,"[35, 12, 10751, 14]",38745,en,Gulliver's Travels,10.768,2010-12-25,Gulliver's Travels,5.1,1282,Fox,42800000,194600000,2010,237400000,14,Fantasy
106,"[16, 12, 10751, 14]",41216,en,Legend of the Guardians: The Owls of Ga'Hoole,10.754,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,WB,55700000,84400000,2010,140100000,16,Animation
106,"[16, 12, 10751, 14]",41216,en,Legend of the Guardians: The Owls of Ga'Hoole,10.754,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,WB,55700000,84400000,2010,140100000,12,Adventure
106,"[16, 12, 10751, 14]",41216,en,Legend of the Guardians: The Owls of Ga'Hoole,10.754,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,WB,55700000,84400000,2010,140100000,10751,Family
106,"[16, 12, 10751, 14]",41216,en,Legend of the Guardians: The Owls of Ga'Hoole,10.754,2010-09-24,Legend of the Guardians: The Owls of Ga'Hoole,6.6,1223,WB,55700000,84400000,2010,140100000,14,Fantasy
107,"[28, 35, 10751]",23172,en,The Spy Next Door,10.746,2010-01-15,The Spy Next Door,5.7,650,LGF,24300000,20900000,2010,45200000,28,Action
107,"[28, 35, 10751]",23172,en,The Spy Next Door,10.746,2010-01-15,The Spy Next Door,5.7,650,LGF,24300000,20900000,2010,45200000,35,Comedy
107,"[28, 35, 10751]",23172,en,The Spy Next Door,10.746,2010-01-15,The Spy Next Door,5.7,650,LGF,24300000,20900000,2010,45200000,10751,Family
113,"[35, 18, 10749]",38357,en,Morning Glory,10.595,2010-11-10,Morning Glory,6.3,717,Par.,31000000,29000000,2010,60000000,35,Comedy
113,"[35, 18, 10749]",38357,en,Morning Glory,10.595,2010-11-10,Morning Glory,6.3,717,Par.,31000000,29000000,2010,60000000,18,Drama
113,"[35, 18, 10749]",38357,en,Morning Glory,10.595,2010-11-10,Morning Glory,6.3,717,Par.,31000000,29000000,2010,60000000,10749,Romance
114,"[53, 80, 18, 28]",25941,en,Harry Brown,10.555,2010-04-30,Harry Brown,6.8,505,Gold.,1800000,8500000,2010,10300000,53,Thriller
114,"[53, 80, 18, 28]",25941,en,Harry Brown,10.555,2010-04-30,Harry Brown,6.8,505,Gold.,1800000,8500000,2010,10300000,80,Crime
114,"[53, 80, 18, 28]",25941,en,Harry Brown,10.555,2010-04-30,Harry Brown,6.8,505,Gold.,1800000,8500000,2010,10300000,18,Drama
114,"[53, 80, 18, 28]",25941,en,Harry Brown,10.555,2010-04-30,Harry Brown,6.8,505,Gold.,1800000,8500000,2010,10300000,28,Action
115,"[35, 10751, 28, 14]",39691,en,Cats & Dogs: The Revenge of Kitty Galore,10.544,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,WB,43600000,68900000,2010,112500000,35,Comedy
115,"[35, 10751, 28, 14]",39691,en,Cats & Dogs: The Revenge of Kitty Galore,10.544,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,WB,43600000,68900000,2010,112500000,10751,Family
115,"[35, 10751, 28, 14]",39691,en,Cats & Dogs: The Revenge of Kitty Galore,10.544,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,WB,43600000,68900000,2010,112500000,28,Action
115,"[35, 10751, 28, 14]",39691,en,Cats & Dogs: The Revenge of Kitty Galore,10.544,2010-07-30,Cats & Dogs: The Revenge of Kitty Galore,4.9,273,WB,43600000,68900000,2010,112500000,14,Fantasy
116,[18],45317,en,The Fighter,10.395,2010-12-17,The Fighter,7.3,2325,Par.,93600000,35600000,2010,129200000,18,Drama
118,"[28, 53, 10749]",37710,en,The Tourist,10.307,2010-12-10,The Tourist,6.1,3133,Sony,67600000,210700000,2010,278300000,28,Action
118,"[28, 53, 10749]",37710,en,The Tourist,10.307,2010-12-10,The Tourist,6.1,3133,Sony,67600000,210700000,2010,278300000,53,Thriller
118,"[28, 53, 10749]",37710,en,The Tourist,10.307,2010-12-10,The Tourist,6.1,3133,Sony,67600000,210700000,2010,278300000,10749,Romance
123,"[28, 35, 53, 10749]",37821,en,Killers,10.221,2010-06-04,Killers,5.8,1314,LGF,47100000,51100000,2010,98200000,28,Action
123,"[28, 35, 53, 10749]",37821,en,Killers,10.221,2010-06-04,Killers,5.8,1314,LGF,47100000,51100000,2010,98200000,35,Comedy
123,"[28, 35, 53, 10749]",37821,en,Killers,10.221,2010-06-04,Killers,5.8,1314,LGF,47100000,51100000,2010,98200000,53,Thriller
123,"[28, 35, 53, 10749]",37821,en,Killers,10.221,2010-06-04,Killers,5.8,1314,LGF,47100000,51100000,2010,98200000,10749,Romance
124,"[35, 10749]",38303,en,You Again,10.208,2010-09-24,You Again,6.2,734,BV,25700000,6300000,2010,32000000,35,Comedy
124,"[35, 10749]",38303,en,You Again,10.208,2010-09-24,You Again,6.2,734,BV,25700000,6300000,2010,32000000,10749,Romance
125,"[27, 9648, 53]",44040,en,Devil,10.203,2010-09-17,Devil,5.9,1516,Uni.,33600000,29100000,2010,62700000,27,Horror
125,"[27, 9648, 53]",44040,en,Devil,10.203,2010-09-17,Devil,5.9,1516,Uni.,33600000,29100000,2010,62700000,9648,Mystery
125,"[27, 9648, 53]",44040,en,Devil,10.203,2010-09-17,Devil,5.9,1516,Uni.,33600000,29100000,2010,62700000,53,Thriller
126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,WB,23600000,5800000,2010,29400000,28,Action
126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,WB,23600000,5800000,2010,29400000,12,Adventure
126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,WB,23600000,5800000,2010,29400000,80,Crime
126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,WB,23600000,5800000,2010,29400000,9648,Mystery
126,"[28, 12, 80, 9648, 53]",34813,en,The Losers,10.202,2010-04-23,The Losers,6.2,844,WB,23600000,5800000,2010,29400000,53,Thriller
127,"[18, 53, 80, 9648]",44629,en,Animal Kingdom,10.188,2010-08-13,Animal Kingdom,6.8,399,SPC,1000000,5700000,2010,6700000,18,Drama
127,"[18, 53, 80, 9648]",44629,en,Animal Kingdom,10.188,2010-08-13,Animal Kingdom,6.8,399,SPC,1000000,5700000,2010,6700000,53,Thriller
127,"[18, 53, 80, 9648]",44629,en,Animal Kingdom,10.188,2010-08-13,Animal Kingdom,6.8,399,SPC,1000000,5700000,2010,6700000,80,Crime
127,"[18, 53, 80, 9648]",44629,en,Animal Kingdom,10.188,2010-08-13,Animal Kingdom,6.8,399,SPC,1000000,5700000,2010,6700000,9648,Mystery
128,"[18, 80]",33909,en,Wall Street: Money Never Sleeps,10.177,2010-09-20,Wall Street: Money Never Sleeps,6,797,Fox,52500000,82300000,2010,134800000,18,Drama
128,"[18, 80]",33909,en,Wall Street: Money Never Sleeps,10.177,2010-09-20,Wall Street: Money Never Sleeps,6,797,Fox,52500000,82300000,2010,134800000,80,Crime
129,"[18, 53, 878]",43933,en,Monsters,10.175,2010-10-29,Monsters,6.2,848,Magn.,237000,4000000,2010,4237000,18,Drama
129,"[18, 53, 878]",43933,en,Monsters,10.175,2010-10-29,Monsters,6.2,848,Magn.,237000,4000000,2010,4237000,53,Thriller
129,"[18, 53, 878]",43933,en,Monsters,10.175,2010-10-29,Monsters,6.2,848,Magn.,237000,4000000,2010,4237000,878,Science Fiction
130,"[878, 35, 12]",23048,en,Hot Tub Time Machine,10.15,2010-03-26,Hot Tub Time Machine,6,1383,MGM,50300000,14300000,2010,64600000,878,Science Fiction
130,"[878, 35, 12]",23048,en,Hot Tub Time Machine,10.15,2010-03-26,Hot Tub Time Machine,6,1383,MGM,50300000,14300000,2010,64600000,35,Comedy
130,"[878, 35, 12]",23048,en,Hot Tub Time Machine,10.15,2010-03-26,Hot Tub Time Machine,6,1383,MGM,50300000,14300000,2010,64600000,12,Adventure
134,"[18, 10749, 878]",42188,en,Never Let Me Go,10.012,2010-09-15,Never Let Me Go,6.8,1294,FoxS,2400000,7000000,2010,9400000,18,Drama
134,"[18, 10749, 878]",42188,en,Never Let Me Go,10.012,2010-09-15,Never Let Me Go,6.8,1294,FoxS,2400000,7000000,2010,9400000,10749,Romance
134,"[18, 10749, 878]",42188,en,Never Let Me Go,10.012,2010-09-15,Never Let Me Go,6.8,1294,FoxS,2400000,7000000,2010,9400000,878,Science Fiction
135,"[35, 18]",43923,en,It's Kind of a Funny Story,10.01,2010-10-08,It's Kind of a Funny Story,7,1324,Focus,6400000,128000,2010,6528000,35,Comedy
135,"[35, 18]",43923,en,It's Kind of a Funny Story,10.01,2010-10-08,It's Kind of a Funny Story,7,1324,Focus,6400000,128000,2010,6528000,18,Drama
136,[18],38167,en,Eat Pray Love,9.991,2010-08-12,Eat Pray Love,6,1208,Sony,80600000,124000000,2010,204600000,18,Drama
137,"[35, 18, 10749]",37786,en,Sex and the City 2,9.986,2010-05-27,Sex and the City 2,5.9,809,WB (NL),95300000,193000000,2010,288300000,35,Comedy
137,"[35, 18, 10749]",37786,en,Sex and the City 2,9.986,2010-05-27,Sex and the City 2,5.9,809,WB (NL),95300000,193000000,2010,288300000,18,Drama
137,"[35, 18, 10749]",37786,en,Sex and the City 2,9.986,2010-05-27,Sex and the City 2,5.9,809,WB (NL),95300000,193000000,2010,288300000,10749,Romance
138,"[35, 80, 18]",37495,en,Four Lions,9.968,2010-11-05,Four Lions,7,621,Drft.,305000,4400000,2010,4705000,35,Comedy
138,"[35, 80, 18]",37495,en,Four Lions,9.968,2010-11-05,Four Lions,7,621,Drft.,305000,4400000,2010,4705000,80,Crime
138,"[35, 80, 18]",37495,en,Four Lions,9.968,2010-11-05,Four Lions,7,621,Drft.,305000,4400000,2010,4705000,18,Drama
139,"[35, 14, 10749]",13477,en,When in Rome,9.926,2010-01-29,When in Rome,5.9,703,BV,32700000,10400000,2010,43100000,35,Comedy
139,"[35, 14, 10749]",13477,en,When in Rome,9.926,2010-01-29,When in Rome,5.9,703,BV,32700000,10400000,2010,43100000,14,Fantasy
139,"[35, 14, 10749]",13477,en,When in Rome,9.926,2010-01-29,When in Rome,5.9,703,BV,32700000,10400000,2010,43100000,10749,Romance
140,"[28, 35, 18]",27573,en,The Bounty Hunter,9.861,2010-03-19,The Bounty Hunter,5.7,1627,Sony,67099999,69300000,2010,136399999,28,Action
140,"[28, 35, 18]",27573,en,The Bounty Hunter,9.861,2010-03-19,The Bounty Hunter,5.7,1627,Sony,67099999,69300000,2010,136399999,35,Comedy
140,"[28, 35, 18]",27573,en,The Bounty Hunter,9.861,2010-03-19,The Bounty Hunter,5.7,1627,Sony,67099999,69300000,2010,136399999,18,Drama
141,[18],39013,en,Winter's Bone,9.824,2010-06-11,Winter's Bone,6.9,931,RAtt.,6500000,7300000,2010,13800000,18,Drama
143,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,My Soul to Take,5.4,247,Uni.,14700000,6200000,2010,20900000,18,Drama
143,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,My Soul to Take,5.4,247,Uni.,14700000,6200000,2010,20900000,27,Horror
143,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,My Soul to Take,5.4,247,Uni.,14700000,6200000,2010,20900000,9648,Mystery
143,"[18, 27, 9648, 53]",43931,en,My Soul to Take,9.808,2010-10-08,My Soul to Take,5.4,247,Uni.,14700000,6200000,2010,20900000,53,Thriller
146,"[18, 27, 9648]",41402,en,Let Me In,9.716,2010-10-01,Let Me In,6.7,1061,Over.,12100000,12000000,2010,24100000,18,Drama
146,"[18, 27, 9648]",41402,en,Let Me In,9.716,2010-10-01,Let Me In,6.7,1061,Over.,12100000,12000000,2010,24100000,27,Horror
146,"[18, 27, 9648]",41402,en,Let Me In,9.716,2010-10-01,Let Me In,6.7,1061,Over.,12100000,12000000,2010,24100000,9648,Mystery
148,[53],44363,en,Frozen,9.678,2010-02-05,Frozen,5.8,987,BV,400700000,875700000,2013,1276400000,53,Thriller
150,"[14, 18]",34647,en,Enter the Void,9.563,2010-09-24,Enter the Void,7.3,773,IFC,336000,418000,2010,754000,14,Fantasy
150,"[14, 18]",34647,en,Enter the Void,9.563,2010-09-24,Enter the Void,7.3,773,IFC,336000,418000,2010,754000,18,Drama
152,[99],44639,en,Inside Job,9.514,2010-10-08,Inside Job,7.8,466,SPC,4300000,3600000,2010,7900000,99,Documentary
153,"[80, 53]",101669,en,Mother's Day,9.496,2010-09-23,Mother's Day,6.4,193,ORF,32500000,15900000,2016,48400000,80,Crime
153,"[80, 53]",101669,en,Mother's Day,9.496,2010-09-23,Mother's Day,6.4,193,ORF,32500000,15900000,2016,48400000,53,Thriller
155,"[18, 10749]",37950,en,Charlie St. Cloud,9.454,2010-05-01,Charlie St. Cloud,6.9,1398,Uni.,31200000,17000000,2010,48200000,18,Drama
155,"[18, 10749]",37950,en,Charlie St. Cloud,9.454,2010-05-01,Charlie St. Cloud,6.9,1398,Uni.,31200000,17000000,2010,48200000,10749,Romance
156,"[35, 10751]",35169,en,Furry Vengeance,9.45,2010-04-02,Furry Vengeance,4.6,283,Sum.,17600000,18600000,2010,36200000,35,Comedy
156,"[35, 10751]",35169,en,Furry Vengeance,9.45,2010-04-02,Furry Vengeance,4.6,283,Sum.,17600000,18600000,2010,36200000,10751,Family
157,"[80, 35, 18]",45324,en,Casino Jack,9.432,2010-12-17,Casino Jack,6.1,149,ATO,1000000,40700,2010,1040700,80,Crime
157,"[80, 35, 18]",45324,en,Casino Jack,9.432,2010-12-17,Casino Jack,6.1,149,ATO,1000000,40700,2010,1040700,35,Comedy
157,"[80, 35, 18]",45324,en,Casino Jack,9.432,2010-12-17,Casino Jack,6.1,149,ATO,1000000,40700,2010,1040700,18,Drama
160,"[18, 27, 9648, 53]",36419,en,After.Life,9.395,2009-11-07,After.Life,5.7,416,Anch.,109000,1900000,2010,2009000,18,Drama
160,"[18, 27, 9648, 53]",36419,en,After.Life,9.395,2009-11-07,After.Life,5.7,416,Anch.,109000,1900000,2010,2009000,27,Horror
160,"[18, 27, 9648, 53]",36419,en,After.Life,9.395,2009-11-07,After.Life,5.7,416,Anch.,109000,1900000,2010,2009000,9648,Mystery
160,"[18, 27, 9648, 53]",36419,en,After.Life,9.395,2009-11-07,After.Life,5.7,416,Anch.,109000,1900000,2010,2009000,53,Thriller
161,"[35, 18]",44009,en,Another Year,9.394,2010-12-29,Another Year,7,150,SPC,3200000,16500000,2010,19700000,35,Comedy
161,"[35, 18]",44009,en,Another Year,9.394,2010-12-29,Another Year,7,150,SPC,3200000,16500000,2010,19700000,18,Drama
162,"[35, 18, 10749]",37056,en,Letters to Juliet,9.394,2010-05-14,Letters to Juliet,6.9,1706,Sum.,53000000,26100000,2010,79100000,35,Comedy
162,"[35, 18, 10749]",37056,en,Letters to Juliet,9.394,2010-05-14,Letters to Juliet,6.9,1706,Sum.,53000000,26100000,2010,79100000,18,Drama
162,"[35, 18, 10749]",37056,en,Letters to Juliet,9.394,2010-05-14,Letters to Juliet,6.9,1706,Sum.,53000000,26100000,2010,79100000,10749,Romance
163,[18],27585,en,Rabbit Hole,9.389,2010-12-16,Rabbit Hole,6.8,292,LGF,2200000,2900000,2010,5100000,18,Drama
164,"[28, 35]",44147,en,Wild Target,9.355,2010-10-29,Wild Target,6.4,356,Free,109000,3300000,2010,3409000,28,Action
164,"[28, 35]",44147,en,Wild Target,9.355,2010-10-29,Wild Target,6.4,356,Free,109000,3300000,2010,3409000,35,Comedy
165,"[27, 18, 53]",38358,en,The Last Exorcism,9.35,2010-08-27,The Last Exorcism,5.6,519,LGF,41000000,26700000,2010,67700000,27,Horror
165,"[27, 18, 53]",38358,en,The Last Exorcism,9.35,2010-08-27,The Last Exorcism,5.6,519,LGF,41000000,26700000,2010,67700000,18,Drama
165,"[27, 18, 53]",38358,en,The Last Exorcism,9.35,2010-08-27,The Last Exorcism,5.6,519,LGF,41000000,26700000,2010,67700000,53,Thriller
168,"[18, 28, 35, 53, 80]",26715,en,Bitch Slap,9.253,2010-01-08,Bitch Slap,4.7,148,Free,17400,182000,2010,199400,18,Drama
168,"[18, 28, 35, 53, 80]",26715,en,Bitch Slap,9.253,2010-01-08,Bitch Slap,4.7,148,Free,17400,182000,2010,199400,28,Action
168,"[18, 28, 35, 53, 80]",26715,en,Bitch Slap,9.253,2010-01-08,Bitch Slap,4.7,148,Free,17400,182000,2010,199400,35,Comedy
168,"[18, 28, 35, 53, 80]",26715,en,Bitch Slap,9.253,2010-01-08,Bitch Slap,4.7,148,Free,17400,182000,2010,199400,53,Thriller
168,"[18, 28, 35, 53, 80]",26715,en,Bitch Slap,9.253,2010-01-08,Bitch Slap,4.7,148,Free,17400,182000,2010,199400,80,Crime
169,"[10749, 35]",41211,fr,L'arnacoeur,9.241,2010-09-10,Heartbreaker,6.6,761,IFC,504000,46900000,2010,47404000,10749,Romance
169,"[10749, 35]",41211,fr,L'arnacoeur,9.241,2010-09-10,Heartbreaker,6.6,761,IFC,504000,46900000,2010,47404000,35,Comedy
170,"[18, 10751, 10749]",35690,en,The Last Song,9.237,2010-03-31,The Last Song,7.2,2199,BV,63000000,26100000,2010,89100000,18,Drama
170,"[18, 10751, 10749]",35690,en,The Last Song,9.237,2010-03-31,The Last Song,7.2,2199,BV,63000000,26100000,2010,89100000,10751,Family
170,"[18, 10751, 10749]",35690,en,The Last Song,9.237,2010-03-31,The Last Song,7.2,2199,BV,63000000,26100000,2010,89100000,10749,Romance
173,"[35, 10751, 16, 12]",41515,en,Yogi Bear,9.096,2010-12-17,Yogi Bear,5.3,387,WB,100200000,101300000,2010,201500000,35,Comedy
173,"[35, 10751, 16, 12]",41515,en,Yogi Bear,9.096,2010-12-17,Yogi Bear,5.3,387,WB,100200000,101300000,2010,201500000,10751,Family
173,"[35, 10751, 16, 12]",41515,en,Yogi Bear,9.096,2010-12-17,Yogi Bear,5.3,387,WB,100200000,101300000,2010,201500000,16,Animation
173,"[35, 10751, 16, 12]",41515,en,Yogi Bear,9.096,2010-12-17,Yogi Bear,5.3,387,WB,100200000,101300000,2010,201500000,12,Adventure
174,"[80, 18, 53]",38542,en,The Disappearance of Alice Creed,9.087,2010-04-30,The Disappearance of Alice Creed,6.6,280,Anch.,167000,701000,2010,868000,80,Crime
174,"[80, 18, 53]",38542,en,The Disappearance of Alice Creed,9.087,2010-04-30,The Disappearance of Alice Creed,6.6,280,Anch.,167000,701000,2010,868000,18,Drama
174,"[80, 18, 53]",38542,en,The Disappearance of Alice Creed,9.087,2010-04-30,The Disappearance of Alice Creed,6.6,280,Anch.,167000,701000,2010,868000,53,Thriller
176,[18],39486,en,Secretariat,9.059,2010-10-08,Secretariat,7,200,BV,59700000,537000,2010,60237000,18,Drama
177,"[80, 18, 53]",27579,en,The American,9.042,2010-09-01,The American,5.8,690,Focus,35600000,32299999,2010,67899999,80,Crime
177,"[80, 18, 53]",27579,en,The American,9.042,2010-09-01,The American,5.8,690,Focus,35600000,32299999,2010,67899999,18,Drama
177,"[80, 18, 53]",27579,en,The American,9.042,2010-09-01,The American,5.8,690,Focus,35600000,32299999,2010,67899999,53,Thriller
178,"[18, 10749]",46705,en,Blue Valentine,8.994,2010-12-29,Blue Valentine,6.9,1677,Wein.,9700000,2600000,2010,12300000,18,Drama
178,"[18, 10749]",46705,en,Blue Valentine,8.994,2010-12-29,Blue Valentine,6.9,1677,Wein.,9700000,2600000,2010,12300000,10749,Romance
179,"[35, 27]",40264,en,Vampires Suck,8.992,2010-08-18,Vampires Suck,4.1,658,Fox,36700000,43900000,2010,80600000,35,Comedy
179,"[35, 27]",40264,en,Vampires Suck,8.992,2010-08-18,Vampires Suck,4.1,658,Fox,36700000,43900000,2010,80600000,27,Horror
181,"[28, 80, 18, 53]",22907,en,Takers,8.969,2010-08-26,Takers,6.2,605,SGem,57700000,11300000,2010,69000000,28,Action
181,"[28, 80, 18, 53]",22907,en,Takers,8.969,2010-08-26,Takers,6.2,605,SGem,57700000,11300000,2010,69000000,80,Crime
181,"[28, 80, 18, 53]",22907,en,Takers,8.969,2010-08-26,Takers,6.2,605,SGem,57700000,11300000,2010,69000000,18,Drama
181,"[28, 80, 18, 53]",22907,en,Takers,8.969,2010-08-26,Takers,6.2,605,SGem,57700000,11300000,2010,69000000,53,Thriller
184,"[878, 28]",42684,en,Skyline,8.847,2010-11-12,Skyline,4.8,833,Uni.,21400000,45400000,2010,66800000,878,Science Fiction
184,"[878, 28]",42684,en,Skyline,8.847,2010-11-12,Skyline,4.8,833,Uni.,21400000,45400000,2010,66800000,28,Action
185,"[28, 35, 80]",23742,en,Cop Out,8.82,2010-02-26,Cop Out,5.4,796,WB,44900000,10700000,2010,55600000,28,Action
185,"[28, 35, 80]",23742,en,Cop Out,8.82,2010-02-26,Cop Out,5.4,796,WB,44900000,10700000,2010,55600000,35,Comedy
185,"[28, 35, 80]",23742,en,Cop Out,8.82,2010-02-26,Cop Out,5.4,796,WB,44900000,10700000,2010,55600000,80,Crime
186,"[18, 53, 9648]",28211,en,Chloe,8.807,2010-03-26,Chloe,5.9,940,SPC,3100000,8600000,2010,11700000,18,Drama
186,"[18, 53, 9648]",28211,en,Chloe,8.807,2010-03-26,Chloe,5.9,940,SPC,3100000,8600000,2010,11700000,53,Thriller
186,"[18, 53, 9648]",28211,en,Chloe,8.807,2010-03-26,Chloe,5.9,940,SPC,3100000,8600000,2010,11700000,9648,Mystery
